time_start,target,launched,destroyed
2024-04-08 06:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2024-04-08 06:00:00,"Odesa oblast, Black Sea",2.0,2.0
2024-04-07 11:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2024-04-07 06:00:00,,1.0,0.0
2024-04-07 06:00:00,,1.0,0.0
2024-04-07 06:00:00,"Odesa oblast, Black Sea",1.0,1.0
2024-04-07 06:00:00,"Odesa oblast, Black Sea",1.0,1.0
2024-04-06 12:00:00,"Odesa oblast, Black Sea",2.0,2.0
2024-04-06 06:00:00,Zaporizhzhia oblast,1.0,1.0
2024-04-05 06:00:00,,3.0,0.0
2024-04-05 06:00:00,,2.0,0.0
2024-04-05 06:00:00,"Odesa oblast, Black Sea",1.0,1.0
2024-04-04 06:00:00,Kharkiv oblast,20.0,11.0
2024-04-04 06:00:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2024-04-03 06:00:00,Donetsk oblast,3.0,0.0
2024-04-02 18:00:00,Dnipro,1.0,1.0
2024-04-02 06:00:00,,1.0,0.0
2024-04-02 06:00:00,Dnipropetrovsk oblast,10.0,9.0
2024-04-01 18:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2024-04-01 06:00:00,,1.0,1.0
2024-03-31 06:00:00,,11.0,9.0
2024-03-31 06:00:00,Mykolaiv oblast,1.0,1.0
2024-03-30 14:50:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2024-03-30 06:00:00,Donetsk oblast,4.0,0.0
2024-03-30 06:00:00,,1.0,1.0
2024-03-30 06:00:00,,1.0,1.0
2024-03-30 06:00:00,,1.0,1.0
2024-03-29 15:00:00,Odesa oblast,2.0,2.0
2024-03-28 06:00:00,,1.0,0.0
2024-03-28 06:00:00,,3.0,0.0
2024-03-28 06:00:00,,28.0,26.0
2024-03-28 06:00:00,Donetsk oblast,1.0,0.0
2024-03-27 18:00:00,Zaporizhzhia oblast,1.0,1.0
2024-03-27 18:00:00,Dnipropetrovsk oblast,1.0,1.0
2024-03-27 16:10:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2024-03-27 06:00:00,Kharkiv oblast and Kyiv oblast and Sumy oblast,13.0,10.0
2024-03-26 16:05:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2024-03-26 06:00:00,,12.0,12.0
2024-03-26 06:00:00,Donetsk oblast,2.0,2.0
2024-03-25 20:55:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2024-03-25 10:30:00,Kyiv,2.0,2.0
2024-03-25 06:00:00,Odesa oblast and Mykolaiv oblast,9.0,8.0
2024-03-24 06:00:00,Mykolaiv oblast,1.0,1.0
2024-03-24 06:00:00,Mykolaiv oblast,1.0,1.0
2024-03-23 06:00:00,Donetsk oblast,4.0,0.0
2024-03-23 06:00:00,,2.0,2.0
2024-03-22 02:00:00,,2.0,2.0
2024-03-21 03:00:00,Kyiv oblast,29.0,29.0
2024-03-21 03:00:00,Kyiv oblast,2.0,2.0
2024-03-21 06:00:00,Odesa oblast,1.0,1.0
2024-03-21 06:00:00,Odesa oblast,2.0,2.0
2024-03-20 06:00:00,Odesa oblast,2.0,2.0
2024-03-19 06:00:00,Odesa oblast,3.0,3.0
2024-03-18 06:00:00,Sumy oblast,2.0,0.0
2024-03-18 06:00:00,Kharkiv oblast,5.0,0.0
2024-03-17 06:00:00,Chernihiv oblast,2.0,0.0
2024-03-17 06:00:00,Odesa oblast,17.0,14.0
2024-03-17 06:00:00,Kharkiv oblast and Donetsk oblast,5.0,0.0
2024-03-16 06:00:00,Kharkiv oblast,2.0,2.0
2024-03-15 06:00:00,Poltava oblast,1.0,0.0
2024-03-15 06:00:00,Kharkiv oblast and Donetsk oblast,7.0,0.0
2024-03-14 06:00:00,,13.0,13.0
2024-03-14 06:00:00,,3.0,3.0
2024-03-13 12:00:00,Odesa oblast,1.0,1.0
2024-03-12 06:00:00,Odesa oblast,1.0,1.0
2024-03-12 06:00:00,,8.0,8.0
2024-03-11 06:00:00,Odesa oblast,10.0,10.0
2024-03-11 06:00:00,Kharkiv oblast,5.0,5.0
2024-03-11 06:00:00,Kherson oblast,2.0,2.0
2024-03-10 06:00:00,Kharkiv oblast and Donetsk oblast,4.0,0.0
2024-03-10 06:00:00,Kherson oblast,3.0,3.0
2024-03-08 06:00:00,Kherson oblast,1.0,1.0
2024-03-06 15:00:00,Kharkiv oblast,1.0,1.0
2024-03-05 16:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2024-03-05 06:00:00,Odesa oblast,22.0,18.0
2024-03-04 16:00:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2024-03-03 20:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2024-03-02 06:00:00,,1.0,1.0
2024-03-02 06:00:00,,3.0,0.0
2024-03-02 06:00:00,,17.0,14.0
2024-03-01 16:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2024-03-01 06:00:00,Dnipropetrovsk oblast,1.0,1.0
2024-03-01 06:00:00,,4.0,4.0
2024-03-01 06:00:00,,5.0,0.0
2024-02-29 06:00:00,Kherson oblast,2.0,2.0
2024-02-28 06:00:00,Mykolaiv oblast,1.0,1.0
2024-02-28 06:00:00,Kherson oblast,1.0,1.0
2024-02-27 06:00:00,Kherson oblast,1.0,0.0
2024-02-27 06:00:00,Kherson oblast,2.0,2.0
2024-02-27 06:00:00,Kherson oblast,1.0,1.0
2024-02-26 06:00:00,Dnipropetrovsk oblast,3.0,3.0
2024-02-26 06:00:00,Kherson oblast,2.0,2.0
2024-02-26 06:00:00,Kherson oblast,1.0,1.0
2024-02-24 06:00:00,,3.0,2.0
2024-02-24 06:00:00,,2.0,0.0
2024-02-24 06:00:00,Kherson oblast,1.0,1.0
2024-02-23 06:00:00,Donetsk oblast,3.0,0.0
2024-02-23 06:00:00,Kherson oblast,1.0,1.0
2024-02-23 06:00:00,Kherson oblast,1.0,1.0
2024-02-21 06:00:00,Poltava oblast,1.0,1.0
2024-02-19 18:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2024-02-19 06:00:00,Kharkiv oblast,4.0,4.0
2024-02-19 06:00:00,Kherson oblast,1.0,1.0
2024-02-17 18:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2024-02-17 06:00:00,Kherson oblast,1.0,1.0
2024-02-17 06:00:00,Kherson oblast,1.0,1.0
2024-02-16 18:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2024-02-15 06:00:00,Zaporizhzhia oblast,4.0,2.0
2024-02-15 06:00:00,,6.0,1.0
2024-02-15 06:00:00,,2.0,0.0
2024-02-13 06:00:00,Odesa oblast,1.0,1.0
2024-02-13 06:00:00,Mykolaiv oblast,1.0,1.0
2024-02-12 06:00:00,"Dnipropetrovsk oblast, Novomoskovsk Raion",1.0,1.0
2024-02-09 06:00:00,Kherson oblast,1.0,1.0
2024-02-09 06:00:00,Kherson oblast,1.0,1.0
2024-02-08 17:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2024-02-06 17:00:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2024-02-03 17:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2024-02-02 06:00:00,Kherson oblast,1.0,1.0
2024-02-01 06:00:00,Kharkiv oblast,4.0,2.0
2024-02-01 06:00:00,Kherson oblast,1.0,1.0
2024-01-31 16:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2024-01-31 06:00:00,Kherson oblast,1.0,1.0
2024-01-31 06:00:00,Kherson oblast,2.0,2.0
2024-01-30 18:00:00,Mykolaiv oblast,1.0,1.0
2024-01-30 06:00:00,Kherson oblast,1.0,1.0
2024-01-30 06:00:00,Donetsk oblast,2.0,0.0
2024-01-29 06:00:00,,1.0,0.0
2024-01-29 06:00:00,Donetsk oblast,3.0,0.0
2024-01-28 14:00:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2024-01-28 06:00:00,,8.0,4.0
2024-01-28 06:00:00,Poltava oblast,2.0,0.0
2024-01-28 06:00:00,Donetsk oblast,3.0,0.0
2024-01-27 06:00:00,Kirovohrad oblast,4.0,4.0
2024-01-27 06:00:00,Donetsk oblast,1.0,0.0
2024-01-25 16:00:00,Mykolaiv oblast,1.0,1.0
2024-01-25 06:00:00,Kharkiv oblast and Donetsk oblast,4.0,0.0
2024-01-24 15:00:00,"Dnipropetrovsk oblast, Dnipro Raion",2.0,2.0
2024-01-24 06:00:00,Kherson oblast,2.0,2.0
2024-01-23 06:00:00,,2.0,1.0
2024-01-23 06:00:00,Kharkiv oblast and Sumy oblast,8.0,0.0
2024-01-23 06:00:00,,12.0,5.0
2024-01-23 06:00:00,Kharkiv oblast,4.0,0.0
2024-01-22 18:00:00,Mykolaiv oblast,1.0,1.0
2024-01-21 06:00:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2024-01-20 06:00:00,Donetsk oblast,3.0,0.0
2024-01-18 06:00:00,,33.0,22.0
2024-01-18 06:00:00,Kharkiv oblast,2.0,0.0
2024-01-17 06:00:00,Kharkiv oblast,2.0,0.0
2024-01-17 06:00:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2024-01-17 06:00:00,Kherson oblast,1.0,1.0
2024-01-17 06:00:00,Mykolaiv oblast,1.0,1.0
2024-01-16 06:00:00,,1.0,1.0
2024-01-16 06:00:00,Kherson oblast,1.0,1.0
2024-01-15 06:00:00,Kherson oblast,2.0,2.0
2024-01-15 06:00:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2024-01-15 06:00:00,Mykolaiv oblast,1.0,1.0
2024-01-14 06:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2024-01-13 06:00:00,,3.0,0.0
2024-01-13 06:00:00,Kherson oblast,1.0,1.0
2024-01-10 06:00:00,"Dnipropetrovsk oblast, Synelnykove Raion",1.0,1.0
2024-01-09 06:00:00,Kherson oblast,1.0,1.0
2024-01-09 06:00:00,Kherson oblast,1.0,1.0
2024-01-08 06:00:00,,8.0,8.0
2024-01-07 06:00:00,,28.0,21.0
2024-01-07 06:00:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2024-01-07 06:00:00,Donetsk oblast,3.0,0.0
2024-01-06 06:00:00,Kherson oblast,1.0,1.0
2024-01-06 06:00:00,Mykolaiv oblast,1.0,1.0
2024-01-05 06:00:00,Kherson oblast,1.0,1.0
2024-01-05 06:00:00,Kherson oblast,2.0,2.0
2024-01-04 06:00:00,Khmelnytskyi oblast,2.0,2.0
2024-01-04 06:00:00,Dnipro,2.0,2.0
2024-01-04 06:00:00,Kherson oblast,1.0,1.0
2024-01-04 06:00:00,Kharkiv oblast and Donetsk oblast,3.0,0.0
2024-01-02 06:00:00,Kherson oblast,1.0,1.0
2024-01-02 06:00:00,Kherson oblast,5.0,5.0
2024-01-01 14:00:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2024-01-01 06:00:00,Kharkiv oblast,4.0,0.0
2024-01-01 06:00:00,Kherson oblast,1.0,1.0
2024-01-01 06:00:00,Kherson oblast,2.0,2.0
2023-12-30 13:00:00,Dnipro,1.0,1.0
2023-12-30 06:00:00,,10.0,5.0
2023-12-30 06:00:00,Kharkiv,6.0,0.0
2023-12-29 05:00:00,,8.0,0.0
2023-12-29 05:00:00,Kharkiv oblast,14.0,0.0
2023-12-28 06:00:00,Dnipropetrovsk oblast and Zaporizhzhia oblast and Kirovohrad oblast,8.0,7.0
2023-12-28 06:00:00,Kherson oblast,1.0,1.0
2023-12-28 06:00:00,Mykolaiv oblast and Kherson oblast,2.0,2.0
2023-12-26 06:00:00,"Dnipropetrovsk oblast, Dnipro Raion",2.0,2.0
2023-12-26 06:00:00,Kherson oblast,1.0,1.0
2023-12-26 06:00:00,Kherson oblast,1.0,1.0
2023-12-25 06:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2023-12-24 06:00:00,Kherson oblast,1.0,1.0
2023-12-24 06:00:00,Zaporizhzhia oblast,1.0,1.0
2023-12-23 14:00:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2023-12-20 06:00:00,Kharkiv oblast,2.0,0.0
2023-12-20 06:00:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2023-12-19 06:00:00,Khmelnytskyi oblast,2.0,2.0
2023-12-18 06:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2023-12-17 06:00:00,"Dnipropetrovsk oblast, Pavlohrad Raion",2.0,2.0
2023-12-15 06:00:00,,14.0,14.0
2023-12-13 19:00:00,,42.0,41.0
2023-12-14 06:00:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,0.0
2023-12-13 06:00:00,,10.0,10.0
2023-12-13 03:00:00,Kyiv,10.0,10.0
2023-12-11 18:00:00,Zaporizhzhia oblast,1.0,1.0
2023-12-11 15:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2023-12-11 06:00:00,,18.0,18.0
2023-12-11 04:00:00,Kyiv,8.0,8.0
2023-12-08 06:00:00,Dnipropetrovsk oblast and Kyiv oblast,19.0,14.0
2023-12-08 06:00:00,Dnipropetrovsk oblast,7.0,7.0
2023-12-08 06:00:00,Kharkiv oblast,6.0,0.0
2023-12-07 06:00:00,Odesa oblast and Mykolaiv oblast and Khmelnytskyi oblast,18.0,15.0
2023-12-06 10:00:00,Dnipropetrovsk oblast,1.0,1.0
2023-12-06 06:00:00,Dnipro,1.0,1.0
2023-12-05 12:00:00,Zaporizhzhia oblast,1.0,1.0
2023-12-05 06:00:00,Donetsk oblast and Kherson oblast,6.0,0.0
2023-12-05 06:00:00,Kherson oblast,2.0,2.0
2023-12-05 06:00:00,Kherson oblast,2.0,2.0
2023-12-05 06:00:00,Mykolaiv oblast,1.0,1.0
2023-12-05 06:00:00,Kherson oblast,1.0,1.0
2023-12-03 06:00:00,Odesa oblast and Mykolaiv oblast and Khmelnytskyi oblast,12.0,10.0
2023-12-03 06:00:00,Kherson oblast,1.0,1.0
2023-12-02 06:00:00,Dnipropetrovsk oblast,1.0,0.0
2023-12-02 06:00:00,Odesa oblast,11.0,10.0
2023-12-01 06:00:00,,2.0,1.0
2023-12-01 06:00:00,Mykolaiv oblast and Kherson oblast and Dnipropetrovsk oblast and Zaporizhzhia oblast,25.0,18.0
2023-12-01 06:00:00,Kherson oblast,1.0,1.0
2023-11-30 06:00:00,Donetsk oblast,8.0,0.0
2023-11-29 06:00:00,Mykolaiv oblast,3.0,2.0
2023-11-28 14:00:00,,1.0,1.0
2023-11-28 13:00:00,,1.0,1.0
2023-11-28 06:00:00,Zaporizhzhia,1.0,0.0
2023-11-28 06:00:00,Kherson oblast,1.0,1.0
2023-11-25 06:00:00,Dnipropetrovsk oblast,1.0,1.0
2023-11-25 06:00:00,Kyiv oblast,75.0,74.0
2023-11-24 06:00:00,Kherson oblast,1.0,1.0
2023-11-21 20:00:00,Zaporizhzhia oblast,1.0,0.0
2023-11-22 06:00:00,Dnipropetrovsk oblast and Zaporizhzhia oblast,2.0,2.0
2023-11-21 06:00:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2023-11-21 06:00:00,Donetsk oblast,4.0,0.0
2023-11-21 06:00:00,Odesa oblast,1.0,1.0
2023-11-19 06:00:00,Kyiv oblast and Poltava oblast and Cherkasy oblast,20.0,15.0
2023-11-15 06:00:00,Poltava oblast,1.0,1.0
2023-11-13 06:00:00,Odesa oblast and Mykolaiv oblast,2.0,2.0
2023-11-13 06:00:00,Odesa oblast and Mykolaiv oblast,3.0,3.0
2023-11-12 06:00:00,Mykolaiv oblast,2.0,1.0
2023-11-12 06:00:00,Mykolaiv oblast,1.0,0.0
2023-11-11 06:00:00,Kyiv,1.0,1.0
2023-11-10 13:00:00,,1.0,1.0
2023-11-10 06:00:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,0.0
2023-11-09 06:00:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2023-11-06 22:00:00,"Dnipropetrovsk oblast, Synelnykove Raion",1.0,1.0
2023-11-06 06:00:00,"Dnipropetrovsk oblast, Pavlohrad Raion",1.0,0.0
2023-11-05 20:00:00,Mykolaiv oblast,1.0,1.0
2023-11-05 16:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2023-11-04 17:00:00,Dnipropetrovsk oblast and Poltava oblast,3.0,3.0
2023-11-04 06:00:00,Sumy oblast,2.0,2.0
2023-11-03 06:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2023-11-02 06:00:00,"Dnipropetrovsk oblast, Dnipro Raion",1.0,1.0
2023-11-02 06:00:00,Kherson oblast,1.0,1.0
2023-11-01 12:00:00,"Dnipropetrovsk oblast, Synelnykove Raion",1.0,1.0
2023-11-01 06:00:00,Odesa oblast,2.0,2.0
2023-10-31 12:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2023-10-31 06:00:00,Mykolaiv oblast,1.0,1.0
2023-10-31 06:00:00,Kherson oblast,3.0,3.0
2023-10-30 06:00:00,Kherson oblast,2.0,2.0
2023-10-29 06:00:00,"Poltava oblast, Myrhorod Raion",1.0,0.0
2023-10-29 06:00:00,"Dnipropetrovsk oblast, Dnipro Raion",2.0,2.0
2023-10-29 06:00:00,Mykolaiv oblast and Zaporizhzhia oblast and Khmelnytskyi oblast,5.0,5.0
2023-10-29 06:00:00,Kherson oblast,1.0,1.0
2023-10-29 06:00:00,Kherson oblast,3.0,3.0
2023-10-28 06:00:00,"Dnipropetrovsk oblast, Dnipro Raion and Dnipropetrovsk oblast, Kryvyi Rih Raion",4.0,3.0
2023-10-27 06:00:00,Mykolaiv oblast and Kherson oblast,6.0,5.0
2023-10-27 06:00:00,Kharkiv oblast,1.0,0.0
2023-10-27 06:00:00,Mykolaiv oblast,3.0,3.0
2023-10-27 06:00:00,Kherson oblast,2.0,2.0
2023-10-24 06:00:00,"Dnipropetrovsk oblast, Kamianske Raion",1.0,1.0
2023-10-24 06:00:00,Mykolaiv oblast and Vinnytsia oblast and Khmelnytskyi oblast,6.0,6.0
2023-10-23 06:00:00,"Dnipropetrovsk oblast, Synelnykove Raion",1.0,1.0
2023-10-23 06:00:00,,1.0,1.0
2023-10-23 06:00:00,,13.0,13.0
2023-10-22 06:00:00,"Dnipropetrovsk oblast, Synelnykove Raion",1.0,1.0
2023-10-22 06:00:00,,2.0,0.0
2023-10-22 06:00:00,,3.0,3.0
2023-10-22 06:00:00,,8.0,0.0
2023-10-21 06:00:00,,3.0,3.0
2023-10-18 20:00:00,"Dnipropetrovsk oblast, Kryvyi Rih Raion",1.0,1.0
2023-10-18 06:00:00,Kherson oblast,1.0,1.0
2023-10-17 06:00:00,Mykolaiv oblast,1.0,1.0
2023-10-17 06:00:00,Odesa oblast,6.0,6.0
2023-10-17 06:00:00,,2.0,0.0
2023-10-16 06:00:00,,5.0,2.0
2023-10-15 06:00:00,Dnipropetrovsk oblast,1.0,1.0
2023-10-11 06:00:00,Mykolaiv oblast,1.0,1.0
2023-10-10 06:00:00,Odesa oblast and Mykolaiv oblast and Kherson oblast,36.0,27.0
2023-10-06 06:00:00,,33.0,25.0
2023-10-05 06:00:00,Odesa oblast and Mykolaiv oblast and Kirovohrad oblast,29.0,24.0
2023-10-03 06:00:00,Dnipropetrovsk oblast and Mykolaiv oblast,31.0,29.0
2023-10-03 06:00:00,Dnipropetrovsk oblast,1.0,1.0
2023-10-02 06:00:00,Kryvyi Rih,7.0,4.0
2023-10-01 06:00:00,Odesa oblast and Mykolaiv oblast,30.0,16.0
2023-10-01 06:00:00,Mykolaiv oblast and Kherson oblast,3.0,3.0
2023-09-30 06:00:00,Odesa oblast and Mykolaiv oblast and Vinnytsia oblast,40.0,30.0
2023-09-25 06:00:00,Odesa oblast,19.0,19.0
2023-09-25 06:00:00,Odesa oblast,2.0,0.0
2023-09-25 06:00:00,Odesa oblast,12.0,11.0
2023-09-23 06:00:00,Dnipropetrovsk oblast and Zaporizhzhia oblast,15.0,14.0
2023-09-23 06:00:00,Mykolaiv oblast,2.0,2.0
2023-09-21 06:00:00,Kharkiv,6.0,0.0
2023-09-20 06:00:00,Dnipropetrovsk oblast and Poltava oblast and Kirovohrad oblast and Sumy oblast,24.0,17.0
2023-09-19 06:00:00,,1.0,1.0
2023-09-19 06:00:00,Kryvyi Rih,1.0,0.0
2023-09-18 06:00:00,Dnipropetrovsk oblast and Poltava oblast and Khmelnytskyi oblast,17.0,17.0
2023-09-18 06:00:00,Odesa oblast and Mykolaiv oblast,24.0,18.0
2023-09-17 06:00:00,Odesa oblast,10.0,6.0
2023-09-17 06:00:00,Odesa oblast,6.0,6.0
2023-09-15 06:00:00,Khmelnytskyi oblast,17.0,17.0
2023-09-13 21:00:00,Dnipropetrovsk oblast and Zaporizhzhia oblast and Mykolaiv oblast and Sumy oblast,22.0,17.0
2023-09-13 06:00:00,Odesa oblast and Sumy oblast,44.0,32.0
2023-09-11 06:00:00,Dnipropetrovsk oblast and Zaporizhzhia oblast and Mykolaiv oblast,1.0,1.0
2023-09-11 06:00:00,Dnipropetrovsk oblast and Zaporizhzhia oblast and Mykolaiv oblast,12.0,12.0
2023-09-10 06:00:00,Kyiv oblast,33.0,26.0
2023-09-08 06:00:00,Odesa oblast and Mykolaiv oblast,20.0,16.0
2023-09-07 06:00:00,Odesa oblast and Sumy oblast,33.0,25.0
2023-09-04 06:00:00,Odesa oblast and Dnipropetrovsk oblast,32.0,23.0
2023-09-03 06:00:00,Odesa oblast,25.0,22.0
2023-09-01 06:00:00,Vinnytsia oblast,2.0,1.0
2023-08-28 06:00:00,Kryvyi Rih,2.0,2.0
2023-08-27 00:00:00,Zaporizhzhia oblast,2.0,2.0
2023-08-26 00:00:00,Kharkiv oblast,2.0,2.0
2023-08-25 06:00:00,Odesa oblast,2.0,2.0
2023-08-25 06:00:00,Dnipropetrovsk oblast,1.0,1.0
2023-08-25 06:00:00,Odesa oblast,2.0,2.0
2023-08-24 02:30:00,Dnipro,1.0,1.0
2023-08-23 06:00:00,Odesa oblast and Zaporizhzhia oblast,20.0,11.0
2023-08-16 02:00:00,Kharkiv oblast,3.0,3.0
2023-08-15 22:00:00,Odesa oblast,13.0,13.0
2023-08-15 03:00:00,Dnipropetrovsk oblast and Zaporizhzhia oblast,8.0,0.0
2023-08-14 14:00:00,Kyiv and Starokostiantyniv,3.0,1.0
2023-08-14 01:00:00,Odesa oblast,15.0,15.0
2023-08-14 01:00:00,Odesa oblast,8.0,8.0
2023-08-12 01:30:00,Zaporizhzhia oblast,5.0,3.0
2023-08-11 09:00:00,Kolomyia,4.0,1.0
2023-08-02 06:00:00,Kyiv oblast and Odesa oblast,23.0,23.0
2023-07-30 06:00:00,Dnipropetrovsk oblast and Kherson oblast,4.0,4.0
2023-07-27 06:00:00,Odesa oblast,2.0,0.0
2023-07-26 19:00:00,Khmelnytskyi oblast,4.0,0.0
2023-07-26 13:00:00,Vinnytsia oblast,3.0,3.0
2023-07-24 06:00:00,Odesa oblast,3.0,3.0
2023-07-23 06:00:00,Odesa oblast,3.0,0.0
2023-07-23 06:00:00,Odesa oblast,5.0,0.0
2023-07-23 06:00:00,Odesa oblast,4.0,4.0
2023-07-23 06:00:00,Odesa oblast,2.0,2.0
2023-07-23 06:00:00,Odesa oblast,5.0,5.0
2023-07-20 06:00:00,Odesa oblast and Mykolaiv oblast,4.0,0.0
2023-07-20 06:00:00,Odesa oblast and Mykolaiv oblast,7.0,0.0
2023-07-20 06:00:00,Odesa oblast and Mykolaiv oblast,3.0,2.0
2023-07-20 06:00:00,Odesa oblast and Mykolaiv oblast,5.0,3.0
2023-07-19 06:00:00,Odesa oblast,8.0,0.0
2023-07-19 06:00:00,Odesa oblast,6.0,0.0
2023-07-13 06:00:00,Kyiv oblast,20.0,20.0
2023-07-08 06:00:00,Dnipropetrovsk oblast and Kirovohrad oblast,5.0,5.0
2023-07-06 01:00:00,Lviv oblast,10.0,7.0
2023-07-05 06:00:00,Mykolaiv oblast,1.0,1.0
2023-07-05 06:00:00,Mykolaiv oblast,1.0,1.0
2023-07-05 06:00:00,Mykolaiv oblast,2.0,2.0
2023-07-05 06:00:00,Mykolaiv oblast,4.0,4.0
2023-06-30 06:00:00,Zaporizhzhia oblast,4.0,0.0
2023-06-28 06:00:00,,6.0,6.0
2023-06-24 06:00:00,Dnipropetrovsk oblast,9.0,0.0
2023-06-23 06:00:00,Khmelnytskyi oblast,13.0,13.0
2023-06-22 06:00:00,Dnipropetrovsk oblast,3.0,0.0
2023-06-22 06:00:00,Dnipropetrovsk oblast,3.0,0.0
2023-06-20 06:00:00,Khmelnytskyi oblast,6.0,6.0
2023-06-16 11:00:00,Kyiv oblast,6.0,6.0
2023-06-16 11:00:00,Kyiv oblast,6.0,6.0
2023-06-16 06:00:00,Mykolaiv oblast,2.0,2.0
2023-06-16 06:00:00,Kyiv oblast,2.0,2.0
2023-06-15 00:20:00,Dnipropetrovsk oblast,4.0,1.0
2023-06-15 06:00:00,,1.0,1.0
2023-06-15 06:00:00,,1.0,1.0
2023-06-15 06:00:00,,1.0,1.0
2023-06-15 06:00:00,,2.0,2.0
2023-06-15 06:00:00,,1.0,1.0
2023-06-14 06:00:00,Donetsk oblast,6.0,0.0
2023-06-14 06:00:00,,10.0,9.0
2023-06-14 06:00:00,Odesa oblast,4.0,3.0
2023-06-11 06:00:00,Kharkiv oblast and Sumy oblast,6.0,6.0
2023-06-08 20:00:00,Cherkasy oblast,2.0,0.0
2023-06-07 06:00:00,,1.0,1.0
2023-06-07 06:00:00,,1.0,1.0
2023-06-02 02:00:00,,15.0,15.0
2023-06-01 23:00:00,,21.0,21.0
2023-06-01 02:30:00,Kyiv oblast,7.0,7.0
2023-06-01 02:30:00,Kyiv oblast,3.0,3.0
2023-05-31 06:00:00,Mykolaiv oblast,1.0,1.0
2023-05-31 06:00:00,Mykolaiv oblast,2.0,2.0
2023-05-31 06:00:00,Mykolaiv oblast,2.0,2.0
2023-05-29 11:00:00,Kyiv oblast,11.0,11.0
2023-05-25 22:00:00,Dnipropetrovsk oblast,7.0,0.0
2023-05-21 06:00:00,Kherson oblast,1.0,1.0
2023-05-21 06:00:00,Kherson oblast,1.0,1.0
2023-05-21 06:00:00,Kherson oblast,1.0,1.0
2023-05-20 21:00:00,,4.0,4.0
2023-05-20 06:00:00,Kyiv oblast,18.0,18.0
2023-05-20 06:00:00,Mykolaiv oblast and Kherson oblast,3.0,3.0
2023-05-20 06:00:00,Mykolaiv oblast and Kherson oblast,1.0,1.0
2023-05-20 06:00:00,Mykolaiv oblast and Kherson oblast,1.0,1.0
2023-05-19 06:00:00,,2.0,2.0
2023-05-19 06:00:00,,1.0,1.0
2023-05-16 06:00:00,Mykolaiv oblast,1.0,1.0
2023-05-16 06:00:00,Mykolaiv oblast,1.0,1.0
2023-05-15 06:00:00,Kherson oblast,1.0,1.0
2023-05-15 06:00:00,Kherson oblast,1.0,1.0
2023-05-15 06:00:00,Kherson oblast,2.0,2.0
2023-05-14 23:50:00,,4.0,4.0
2023-05-14 23:50:00,,1.0,1.0
2023-05-14 06:00:00,Kherson oblast,1.0,1.0
2023-05-14 06:00:00,Kherson oblast,2.0,2.0
2023-05-09 23:30:00,,3.0,3.0
2023-05-08 22:00:00,,8.0,8.0
